miRBase ID(s)	EntrezGene ID
hsa-mir-5007	100846996
	57045
	767582
hsa-mir-6511a-1	102466268
hsa-mir-6511a-2	102466268
hsa-mir-6511a-3	102466268
hsa-mir-6511a-4	102466268
	157273
	100033805
hsa-mir-532	693124
hsa-mir-371a	442916
hsa-mir-7159	102466816
hsa-mir-4284	100422948
hsa-mir-3140	100422896
hsa-mir-548k	100313770
hsa-mir-4420	100616164
	259296
hsa-mir-4468	100616226
hsa-mir-6784	102465470
	147081
	401884
	677777
	100033808
hsa-mir-450a-1	554214
hsa-mir-6734	102466723
hsa-mir-6813	102466741
hsa-mir-4314	100422983
hsa-mir-4670	100616351
hsa-mir-3118-2	100422844
hsa-mir-3118-3	100422844
hsa-mir-3118-4	100422844
hsa-mir-548az	102466162
hsa-mir-4261	100422929
hsa-mir-9-2	407047
hsa-mir-199b	406978
hsa-mir-4673	100616242
hsa-mir-4425	100616365
	390265
hsa-mir-1302-2	100422831
hsa-mir-1302-9	100422831
hsa-mir-1302-10	100422831
hsa-mir-1302-11	100422831
hsa-mir-4321	100423031
hsa-mir-5590	100847069
hsa-mir-3649	100500816
hsa-mir-1273a	100302165
	102723896
hsa-mir-4739	100616170
hsa-mir-653	724023
hsa-mir-8066	102465868
hsa-mir-4720	100616150
hsa-mir-8074	102465873
hsa-mir-6858	102465517
	26790
	50840
	29113
	26786
hsa-mir-5197	100846991
hsa-mir-302e	100313774
hsa-mir-650	723778
hsa-mir-4641	100616178
hsa-mir-1283-2	100302205
hsa-mir-608	693193
hsa-mir-518a-2	574491
hsa-mir-548aj-2	100616252
	151987
hsa-mir-580	693165
hsa-mir-4759	100616243
hsa-mir-4436b-1	100616123
hsa-mir-4436b-2	100616123
hsa-mir-548am	100616428
hsa-mir-6506	102465252
hsa-mir-4254	100423028
hsa-mir-6129	102465137
hsa-mir-3670-1	100846994
hsa-mir-3670-2	100846994
hsa-mir-3670-3	100846994
hsa-mir-3670-4	100846994
hsa-mir-193a	406968
hsa-mir-4660	100616350
hsa-mir-6770-1	102466259
hsa-mir-6770-2	102466259
hsa-mir-6770-3	102466259
hsa-mir-4802	100616274
	9304
hsa-mir-3680-1	100500917
hsa-mir-3680-2	100500917
hsa-mir-5095	100616458
hsa-mir-708	100126333
hsa-mir-4680	100616113
	50838
hsa-mir-126	406913
	100124541
hsa-mir-4289	100423015
	26816
hsa-mir-5192	100847087
hsa-mir-6069	102464824
	677825
hsa-mir-6735	102465440
hsa-mir-4701	100616262
	677803
hsa-mir-4777	100616317
hsa-mir-4427	100616390
hsa-mir-7705	102466854
hsa-mir-1294	100302181
	100128239
hsa-mir-4749	100616313
hsa-mir-7152	102465689
	10815
hsa-mir-548j	100313914
hsa-mir-6763	102465975
hsa-mir-135a-2	406926
hsa-mir-6128	102465135
hsa-mir-101-1	406893
hsa-mir-6772	102465463
	100033418
hsa-mir-1200	100302113
	100873759
	677828
hsa-mir-6871	102466912
hsa-mir-3168	100422878
hsa-mir-6130	102466967
hsa-mir-4503	100616280
hsa-mir-4297	100422873
hsa-mir-3713	100500855
	7366
	100873757
hsa-mir-7-1	407043
hsa-mir-6131	102465138
hsa-mir-3141	100422950
	340895
hsa-mir-1538	100302119
hsa-mir-8057	102466874
hsa-mir-5000	100846995
hsa-mir-6812	102465487
hsa-mir-378i	100616259
hsa-mir-7844	102465834
hsa-mir-4526	100616130
hsa-mir-4705	100616239
hsa-mir-3179-1	100422960
hsa-mir-3179-2	100422960
hsa-mir-3179-3	100422960
hsa-mir-3179-4	100422960
hsa-mir-6776	102465465
	55220
hsa-mir-4656	100616465
hsa-mir-6510	102466658
hsa-mir-412	574433
	100873774
	100379132
	767603
hsa-mir-6769a	102466731
	259293
hsa-mir-8068	102466876
	79969
hsa-mir-4690	100616292
hsa-mir-663b	100313824
hsa-mir-3156-3	100423018
hsa-mir-548h-1	100313830
hsa-mir-6761	102465456
	4710
	100499171
hsa-mir-3910-1	100500821
hsa-mir-4514	100616181
hsa-mir-3672	100500869
	341947
	387695
hsa-mir-3660	100500825
hsa-mir-1912	100302144
	26813
hsa-mir-5003	100847029
hsa-mir-8064	102465866
hsa-mir-98	407054
hsa-mir-553	693138
hsa-mir-6783	102466734
hsa-mir-376b	574435
hsa-mir-513b	100313822
hsa-mir-5690	100847048
	57731
	677771
hsa-mir-212	406994
hsa-mir-6822	102466743
	338376
hsa-mir-4266	100423027
	26818
hsa-mir-3907	100500835
	100033420
hsa-mir-1275	100302123
hsa-mir-4512	100616149
hsa-mir-8062	102465865
hsa-mir-4787	100616138
hsa-mir-4267	100422994
hsa-mir-5583-1	100846997
hsa-mir-5583-1	100847025
hsa-mir-5583-2	100846997
hsa-mir-5583-2	100847025
	285440
hsa-mir-590	693175
hsa-mir-574	693159
hsa-mir-1285-1	100302218
	654319
hsa-mir-6851	102465512
hsa-mir-5096	100616427
hsa-mir-1227	100302283
	259292
	101954267
	100169761
hsa-mir-4674	100616301
	56663
	3003
	767594
	55650
hsa-mir-9-3	407051
	2589
	56670
hsa-mir-6133	102465139
hsa-mir-4438	100616375
hsa-mir-6876	102465527
hsa-mir-7162	102466227
hsa-mir-6859-1	102465909
hsa-mir-6859-2	102465909
hsa-mir-6859-3	102465909
hsa-mir-6859-4	102465909
	692215
	25805
hsa-mir-6853	102466201
	692149
hsa-mir-1290	100302276
hsa-mir-30d	407033
	117608
hsa-mir-320b-1	100302117
hsa-mir-130b	406920
hsa-mir-4721	100616256
hsa-mir-936	100126326
hsa-mir-378d-1	100616201
hsa-mir-3687-1	103504728
hsa-mir-3687-2	103504728
	100873778
	100033451
	283932
hsa-mir-6752	102465450
hsa-mir-758	768212
hsa-mir-875	100126309
	677841
	692092
	653677
	6066
hsa-mir-548ad	100616475
hsa-mir-1254-1	100302273
	100169759
hsa-mir-3648-1	100500862
hsa-mir-3648-2	100500862
hsa-mir-6859-1	102465910
hsa-mir-6859-2	102465910
hsa-mir-6859-3	102465910
hsa-mir-6859-4	102465910
hsa-mir-621	693206
hsa-mir-7109	102465666
hsa-mir-6862-1	102465907
hsa-mir-6862-2	102465907
hsa-mir-4464	100616109
hsa-mir-4457	100616235
hsa-mir-6746	102465446
hsa-mir-4301	100422855
	100506314
	135644
hsa-mir-548u	100422884
hsa-mir-4786	100616417
hsa-mir-1233-1	100422845
hsa-mir-1233-2	100422845
hsa-mir-4479	100616480
	78991
hsa-mir-596	693181
hsa-mir-572	693157
hsa-mir-1470	100302127
hsa-mir-520g	574484
	26775
	55504
	51716
	595099
	93129
hsa-mir-944	100126340
	284339
hsa-mir-6511b-1	102465429
hsa-mir-4529	100616290
hsa-mir-224	407009
	692057
hsa-mir-6875	102466755
hsa-mir-6724-1	103504727
hsa-mir-6724-2	103504727
hsa-mir-6724-3	103504727
hsa-mir-6724-4	103504727
	196475
	767569
hsa-mir-6083	102464832
hsa-mir-6088	102464836
	342618
	767591
	767611
hsa-mir-6834	102465501
hsa-mir-449c	100313923
	2314
hsa-mir-3158-1	100422900
hsa-mir-3158-1	100423033
hsa-mir-3158-2	100422900
hsa-mir-3158-2	100423033
hsa-mir-4755	100616434
hsa-mir-3181	100422972
hsa-mir-3137	100422926
hsa-mir-513a-2	574510
hsa-mir-4732	100616385
hsa-mir-769	768217
	100996720
	100033813
hsa-mir-4294	100422895
hsa-mir-5692c-2	100847017
hsa-mir-1302-6	100302140
	677820
	677819
	7431
hsa-mir-6826	102465496
	157567
hsa-mir-6790	102465473
hsa-mir-4296	100423041
hsa-mir-4268	100422959
	26785
	347517
hsa-mir-548ak	100616488
hsa-mir-627	693212
	4109
	100169754
hsa-mir-1292	100302138
	619571
	100124538
hsa-mir-1343	100616437
hsa-mir-4724	100616248
	619569
hsa-mir-1203	100302211
hsa-mir-3198-2	100616400
	5409
	692223
	6222
hsa-mir-7855	102465841
hsa-mir-2355	100423036
	100169760
hsa-mir-5586	100847088
hsa-mir-4776-1	100616267
hsa-mir-4776-1	100616472
hsa-mir-4776-2	100616267
hsa-mir-4776-2	100616472
hsa-mir-190a	406965
hsa-mir-4764	100616295
hsa-mir-199a-1	406976
hsa-mir-6845	102466748
hsa-mir-3126	100423030
hsa-mir-7110	102465667
hsa-mir-7849	102465837
hsa-mir-6852	102465513
	692209
	26782
	9524
	55565
	767612
hsa-mir-2053	100302225
hsa-mir-3151	100422992
hsa-mir-4305	100422940
hsa-mir-6883	102465532
hsa-mir-3689c	100616333
	677823
hsa-mir-943	100126332
	101954276
hsa-mir-517c	574492
	100873771
	3802
hsa-mir-4472-1	100616268
hsa-mir-4448	100616127
	641451
hsa-mir-4696	100616402
hsa-mir-193b	574455
	10798
	100033821
	692199
hsa-mir-498	574460
	55680
hsa-mir-4713	100616369
	100036564
hsa-mir-10a	406902
	9656
hsa-mir-4736	100616220
hsa-mir-548bb	103504735
	80741
	100033439
hsa-mir-4282	100423005
	338427
	534
	100033799
hsa-mir-1238	100302226
hsa-mir-525	574470
	100130887
	101954266
hsa-mir-4469	100616115
	100033438
	64940
hsa-mir-550a-2	693134
hsa-mir-550a-2	100500830
hsa-mir-550b-2	693134
hsa-mir-550b-2	100500830
	100133267
hsa-mir-638	693223
hsa-mir-6716	102466719
hsa-mir-1587	100616251
	677796
	27071
hsa-mir-124-1	406907
hsa-mir-3198-1	100423025
hsa-mir-147a	406939
hsa-mir-658	724028
hsa-mir-4768	100616249
hsa-mir-6770-1	102465908
hsa-mir-6770-2	102465908
hsa-mir-6770-3	102465908
	677812
hsa-mir-6833	102465500
	677768
hsa-mir-320c-1	100302135
hsa-mir-7852	102465839
hsa-mir-5708	100847056
hsa-mir-6765	102465458
	51119
hsa-mir-1268a	100302233
	23039
hsa-mir-103a-1	406895
hsa-mir-5687	100847019
	8944
hsa-mir-6881	102465530
hsa-mir-5581	100847010
	100033450
hsa-mir-219a-1	407002
	677817
	63929
hsa-mir-3162	100422880
hsa-mir-1245a	100302219
hsa-mir-1245a	100616324
hsa-mir-1245b	100302219
hsa-mir-1245b	100616324
hsa-mir-197	406974
hsa-mir-7112	102465906
hsa-mir-3925	100500885
	6086
hsa-mir-1302-4	100302130
	51004
hsa-mir-4754	100616168
hsa-mir-6810	102466197
hsa-mir-3156-1	100422988
	26835
hsa-mir-4293	100422843
	7136
	79948
hsa-mir-6837	102466985
hsa-mir-578	693163
	6491
hsa-mir-1276	100302121
hsa-mir-4436a	100616399
hsa-mir-6078	102464829
	54209
hsa-mir-3143	100422934
	100033806
hsa-mir-24-2	407013
hsa-mir-5189	100847057
	100033802
	22929
hsa-mir-3610	100500914
hsa-mir-586	693171
	25796
hsa-mir-4271	100422952
hsa-mir-548i-1	100302204
	89832
	101929970
	6606
	6607
hsa-mir-4640	100616237
hsa-mir-4288	100422903
	26831
hsa-mir-6857	102465516
hsa-mir-519c	574466
	201651
hsa-mir-3678	100500841
hsa-mir-4422	100616272
hsa-mir-4435-1	100616341
hsa-mir-4435-2	100616341
hsa-mir-6740	102465443
hsa-mir-4654	100616386
hsa-mir-4419b	100616298
hsa-mir-4463	100616389
	677816
hsa-mir-4694	100616426
hsa-mir-1229	100302156
	83986
	54475
hsa-mir-4733	100616266
hsa-mir-148b	442892
hsa-mir-96	407053
hsa-mir-2117	100313779
hsa-mir-671	768213
hsa-mir-718	100313781
hsa-mir-3614	100500827
hsa-mir-4519	100616231
	767605
hsa-mir-4312	100422971
	26191
	114599
hsa-mir-6838	102465504
	2949
hsa-let-7b	406884
hsa-mir-3130-1	100422993
hsa-mir-3130-1	100423002
hsa-mir-3130-2	100422993
hsa-mir-3130-2	100423002
hsa-mir-182	406958
	100124540
hsa-mir-4443	100616407
hsa-mir-99b	407056
	26799
	57709
	677833
	126147
	767578
	64806
hsa-mir-548f-2	100313771
hsa-mir-3142	100422938
	780854
	105371242
hsa-mir-629	693214
hsa-mir-7848	102466865
hsa-mir-891a	100126341
	767595
	54674
hsa-mir-762	100313837
hsa-mir-4750	100616314
	9139
hsa-mir-106a	406899
hsa-mir-17	406952
hsa-mir-625	693210
hsa-mir-593	693178
	148252
hsa-mir-466	100423038
hsa-mir-6825	102466199
hsa-mir-4758	100616340
hsa-mir-4440	100616397
hsa-mir-3170	100422881
hsa-mir-215	406997
hsa-mir-1234	100302196
	84107
hsa-mir-8061	102466251
hsa-mir-19b-1	406980
hsa-mir-4480	100616151
hsa-mir-106b	406900
	6547
	11215
	6082
hsa-mir-3670-1	100500910
hsa-mir-3670-2	100500910
hsa-mir-3670-3	100500910
hsa-mir-3670-4	100500910
hsa-mir-641	693226
	767608
hsa-mir-4712	100616396
hsa-mir-4679-1	100616128
hsa-mir-4679-1	100616192
hsa-mir-4679-2	100616128
hsa-mir-4679-2	100616192
	767581
	103625684
hsa-mir-550a-3	100616354
	26819
hsa-mir-4428	100616141
hsa-mir-3685	100500802
hsa-mir-302b	442894
hsa-mir-548d-2	693131
hsa-mir-548d-2	100500895
hsa-mir-548aa-2	693131
hsa-mir-548aa-2	100500895
	1438
	767564
	392364
	255512
	23214
	677773
	619564
hsa-mir-3664	100500844
	100033460
	152485
	284467
hsa-mir-1289-2	100302134
hsa-mir-25	407014
hsa-mir-1185-2	100302209
hsa-mir-4537	100616422
hsa-mir-7703	102465801
hsa-mir-5702	100847053
hsa-mir-4441	100616493
	54892
	7367
	767592
	7534
	100873780
	201283
hsa-mir-1181	100302213
	677813
hsa-mir-514a-1	574516
hsa-mir-508	574513
hsa-mir-4783	100616187
	84419
hsa-mir-1265	100302116
hsa-mir-3121	100423032
hsa-mir-6836	102465503
	26808
hsa-mir-1183	100302122
hsa-mir-527	574497
hsa-mir-4299	100423026
hsa-mir-4527	100616264
	113402
hsa-mir-4718	100616195
hsa-mir-4715	100616474
hsa-mir-3180-1	100422870
hsa-mir-3180-2	100422870
hsa-mir-3180-3	100422870
hsa-mir-4260	100422894
hsa-mir-451a	574411
hsa-mir-451a	100616273
hsa-mir-451b	574411
hsa-mir-451b	100616273
hsa-mir-4511	100616379
	692212
	26777
hsa-mir-548ar	100847035
hsa-mir-4439	100616207
	83896
hsa-mir-27a	407018
hsa-mir-378j	102465136
	619568
hsa-mir-583	693168
hsa-mir-1247	100302145
hsa-mir-6126	102465134
hsa-mir-3157	100422892
	26773
hsa-mir-4490	100616186
hsa-mir-4804	100616152
hsa-mir-4518	100616405
	378706
hsa-mir-4709	100616211
	767562
	29985
hsa-mir-573	693158
	267010
	100874362
	94163
hsa-mir-518e	574487
hsa-mir-6071	102466516
	414765
hsa-mir-550a-1	693133
hsa-mir-550a-1	100500883
hsa-mir-550b-1	693133
hsa-mir-550b-1	100500883
hsa-mir-8069-1	103504736
hsa-mir-8069-2	103504736
hsa-mir-4283-1	100422917
hsa-mir-4283-2	100422917
hsa-mir-4707	100616424
	767589
	100151684
hsa-mir-216a	406998
	101928907
hsa-mir-1539	100302257
	321
hsa-mir-4465	100616180
hsa-mir-551b	693136
	100033425
hsa-mir-939	100126351
	170261
	83475
hsa-mir-187	406963
hsa-mir-4779	100616159
hsa-mir-3665	100500861
hsa-mir-105-2	406898
	767610
hsa-mir-4508	100616275
hsa-mir-576	693161
hsa-mir-4303	100422924
	595100
	100169757
hsa-mir-4492	100616376
hsa-mir-4515	100616404
	692225
hsa-mir-362	574030
hsa-mir-548l	100302275
hsa-mir-548b	693128
	100033444
	7101
hsa-mir-4500	100616182
hsa-mir-378e	100616498
	26121
hsa-mir-3180-4	100500852
hsa-mir-607	693192
hsa-mir-489	574442
hsa-mir-6872	102465526
hsa-mir-637	693222
hsa-mir-211	406993
hsa-mir-4714	100616432
hsa-mir-320c-2	100302195
	54556
	55709
hsa-mir-6770-1	102465461
hsa-mir-6770-2	102465461
hsa-mir-6770-3	102465461
	102723532
hsa-mir-4535	100616415
	100169766
hsa-mir-548g	100313938
hsa-mir-8089	102465882
hsa-mir-6807	102465976
hsa-mir-744	100126313
hsa-mir-1256	100302155
	115650
hsa-mir-5684	100847071
hsa-mir-138-1	406929
hsa-mir-33a	407039
	677842
	3021
	283767
	645202
	102723623
hsa-mir-3915	100500915
hsa-mir-548ac	100616384
hsa-mir-3926-1	100500870
hsa-mir-4774	100616356
	85025
hsa-mir-216b	100126319
	100873750
hsa-mir-585	693170
	26822
	100033807
	767600
	677767
hsa-mir-6781	102465468
hsa-mir-3150a	100422964
hsa-mir-3150a	100500907
hsa-mir-3150b	100422964
hsa-mir-3150b	100500907
	159371
hsa-mir-548f-3	100302159
hsa-mir-3201	100422916
hsa-mir-3178	100422974
hsa-mir-3129	100422908
hsa-mir-3650	100500824
hsa-mir-4310	100423013
hsa-mir-3683	100500886
	100302741
hsa-mir-4723	100616388
hsa-mir-93	407050
hsa-mir-1304	100302240
hsa-mir-4528	100616232
	100033448
	126410
hsa-mir-3195	100422838
	100169758
	25855
hsa-mir-8076	102466253
hsa-mir-3171	100422830
hsa-mir-6499	102465246
hsa-mir-635	693220
	100033603
hsa-mir-548at	100847030
	619570
hsa-mir-1302-3	100302128
hsa-mir-423	494335
hsa-mir-3976	100616244
	113263
hsa-mir-431	574038
hsa-mir-548aq	100847078
	151121
hsa-mir-23c	100500809
	100873741
hsa-mir-8083	102466879
	100033454
hsa-mir-6794	102466196
hsa-mir-6847	102465510
hsa-mir-378c	100422867
hsa-mir-3687-1	100500815
hsa-mir-3687-2	100500815
	8326
	113157
	159090
	847
hsa-mir-1270	100302179
hsa-mir-892b	100126307
hsa-mir-365b	100126356
	137970
	80264
hsa-mir-448	554212
	50839
hsa-mir-6773	102466194
hsa-mir-8080	102465877
hsa-mir-4697	100616119
	692063
hsa-mir-6882	102465531
	100873745
hsa-mir-5092	100847039
	5360
	692106
hsa-mir-4801	100616435
hsa-mir-4698	100616486
	4288
	125050
hsa-mir-3653	100500833
hsa-mir-4658	100616439
hsa-mir-7155	102466815
hsa-mir-3199-1	100422998
hsa-mir-3199-1	100423034
hsa-mir-3199-2	100422998
hsa-mir-3199-2	100423034
	394263
hsa-mir-3938	100500875
	57578
hsa-mir-4488	100616470
hsa-mir-617	693202
	677840
hsa-mir-130a	406919
hsa-mir-422a	494334
hsa-mir-6745	102466726
hsa-mir-548al	100616215
hsa-mir-320a	407037
hsa-mir-1267	100302286
hsa-mir-5002	100847021
hsa-mir-597	693182
hsa-mir-3960	100616250
hsa-mir-3163	100423029
hsa-mir-521-2	574481
hsa-mir-6068	102464823
hsa-mir-1204	100302185
hsa-mir-4280	100422887
hsa-mir-3689d-1	100616131
	22
hsa-mir-610	693195
hsa-mir-5190	100847080
	2201
	100287399
hsa-mir-146a	406938
	7082
hsa-mir-6832	102466745
hsa-mir-4772	100616157
	10654
hsa-mir-5589	100847093
hsa-mir-4652	100616206
hsa-mir-541	100126308
	100033427
hsa-mir-520a	574467
	259289
	259291
hsa-mir-199a-2	406977
hsa-mir-599	693184
hsa-mir-4475	100616289
hsa-mir-8067	102465869
hsa-mir-4517	100616487
hsa-mir-3655	100500820
hsa-mir-2909	100422969
hsa-mir-4632	100616438
hsa-mir-4681	100616398
hsa-mir-1471	100302126
hsa-mir-4523	100616122
hsa-mir-1307	100302174
hsa-mir-26a-2	407016
	827
	677849
	23180
hsa-mir-1273f	100616156
hsa-mir-4651	100616270
hsa-mir-3615	100500847
	54763
	152015
	677793
hsa-mir-6870	102465525
hsa-mir-6827	102466744
hsa-mir-548aj-1	100616191
hsa-mir-181d	574457
hsa-mir-3619	100500828
	338433
	338429
hsa-mir-1225	100188847
hsa-mir-1302-2	100422834
hsa-mir-1302-9	100422834
hsa-mir-1302-10	100422834
hsa-mir-1302-11	100422834
hsa-mir-4532	100616353
	101929730
hsa-mir-6511a-1	102465683
hsa-mir-6511a-2	102465683
hsa-mir-6511a-3	102465683
hsa-mir-6511a-4	102465683
hsa-mir-124-2	406908
hsa-mir-643	693228
hsa-mir-4637	100616271
hsa-mir-1269a	100302177
hsa-mir-6792	102465475
	677807
hsa-mir-1224	100187716
	319139
hsa-mir-4477a	100616184
hsa-mir-4477b	100616184
hsa-mir-4765	100616219
	3431
hsa-mir-6778	102466733
hsa-mir-8054	102465860
hsa-mir-20a	406982
hsa-mir-3197	100423023
hsa-mir-1272	100302184
hsa-mir-3160-1	100422825
hsa-mir-3160-1	100422827
hsa-mir-3160-2	100422825
hsa-mir-3160-2	100422827
hsa-mir-937	100126338
hsa-mir-519b	574469
	114659
	10992
	100033441
	101928174
	100996941
hsa-mir-3922	100500843
hsa-mir-4525	100616196
	692086
hsa-mir-6729	102466982
hsa-mir-3179-1	103504729
hsa-mir-3179-2	103504729
hsa-mir-3179-3	103504729
hsa-mir-3179-4	103504729
hsa-mir-6756	102465453
hsa-mir-4734	100616203
	4248
hsa-mir-632	693217
hsa-mir-325	442899
hsa-mir-6843	102465508
	11137
hsa-mir-941-1	100126330
hsa-mir-941-2	100126330
hsa-mir-941-3	100126330
hsa-mir-941-4	100126330
hsa-mir-941-5	100126330
hsa-mir-3125	100422986
hsa-mir-3138	100423011
hsa-mir-4455	100616111
hsa-mir-767	768215
hsa-mir-7641-1	102465752
	26832
hsa-mir-513c	100302114
hsa-mir-6840	102466747
	81563
hsa-mir-4497	100616454
hsa-mir-935	100126325
hsa-mir-4461	100616209
hsa-mir-6808	102466740
hsa-mir-1184-1	100422977
hsa-mir-1184-2	100422977
hsa-mir-1184-3	100422977
	677774
hsa-mir-3153	100422936
hsa-mir-3945	100500818
hsa-mir-662	724032
hsa-mir-4257	100422997
	3113
hsa-mir-3118-2	100422949
hsa-mir-3118-3	100422949
hsa-mir-3118-4	100422949
hsa-mir-4264	100422888
	79042
hsa-mir-4664	100616318
	54700
hsa-mir-497	574456
	677832
	654321
	101928468
hsa-mir-222	407007
	126375
hsa-mir-544b	100422864
	692226
hsa-mir-4691	100616403
hsa-mir-614	693199
hsa-mir-7161	102465694
	101929099
	542767
hsa-mir-5701-1	100847005
hsa-mir-5701-2	100847005
hsa-mir-5701-3	100847005
	100033803
hsa-mir-4781	100616315
hsa-mir-7702	102465800
hsa-mir-4791	100616291
hsa-mir-6516	102466864
	100873758
hsa-mir-4695	100616120
hsa-mir-564	693149
hsa-mir-1293	100302220
hsa-mir-577	693162
	767606
hsa-mir-302d	442896
	100302742
hsa-mir-1289-1	100302125
	100033421
hsa-mir-1285-2	100302268
	26788
	391211
	646754
	11276
	11078
hsa-mir-6809	102465485
hsa-mir-4322	100422925
	100033442
hsa-mir-5010	100847046
	692233
hsa-mir-31	407035
hsa-mir-6865	102465522
hsa-mir-4761	100616414
hsa-mir-7113	102465669
	285590
hsa-mir-214	406996
hsa-mir-3940	100500888
	85389
	26801
	283431
	677679
	51699
hsa-mir-548a-2	693126
hsa-mir-4693	100616457
hsa-mir-4482	100616323
hsa-mir-571	693156
hsa-mir-4540	100616278
hsa-mir-4445	100616129
	100169763
hsa-mir-4751	100616483
hsa-mir-4659a	100616348
hsa-mir-4659a	100616372
hsa-mir-4659b	100616348
hsa-mir-4659b	100616372
hsa-mir-8081	102465995
	26865
hsa-mir-6804	102465482
hsa-mir-3681	100500884
	692206
	353088
hsa-mir-7854	102465840
hsa-mir-1914	100302137
	100169753
	23025
	51477
hsa-mir-23a	407010
hsa-mir-4524b	100847008
hsa-mir-3622b	100500871
hsa-mir-4429	100616469
hsa-mir-4653	100616117
	833
hsa-mir-1231	100302158
hsa-mir-140	406932
	26864
hsa-mir-3916	100500849
hsa-mir-4499	100616304
hsa-mir-548ae-2	100616339
hsa-mir-5587	100847028
hsa-mir-1255a	100302193
	339184
	767597
	100873760
	55061
	25826
hsa-mir-4253	100422914
hsa-mir-23b	407011
	100033413
hsa-mir-519a-1	574496
hsa-mir-6818	102466742
	7580
	11101
	51503
	6083
hsa-mir-3119-1	100422839
hsa-mir-3119-1	100423010
hsa-mir-3119-2	100422839
hsa-mir-3119-2	100423010
hsa-mir-369	442914
hsa-mir-490	574443
hsa-mir-4745	100616459
	26772
hsa-mir-3116-1	100422902
hsa-mir-3116-1	100422946
hsa-mir-3116-2	100422902
hsa-mir-3116-2	100422946
hsa-mir-6849	102466749
hsa-mir-7114	102466223
hsa-mir-6859-1	102466751
hsa-mir-6859-2	102466751
hsa-mir-6859-3	102466751
hsa-mir-6859-4	102466751
hsa-mir-941-1	100126339
hsa-mir-941-2	100126339
hsa-mir-941-3	100126339
hsa-mir-941-4	100126339
hsa-mir-941-5	100126339
	654320
hsa-mir-6831	102465499
hsa-mir-544a	664613
hsa-mir-548as	100847092
	102723483
hsa-mir-595	693180
	13
hsa-mir-133a-2	406923
hsa-mir-1182	100302132
hsa-mir-4486	100616118
	574042
hsa-mir-568	693153
hsa-mir-630	693215
hsa-mir-5572	100847042
	55096
hsa-mir-1236	100302242
hsa-mir-153-2	406945
hsa-mir-3914-1	100500836
hsa-mir-3914-1	100500920
hsa-mir-3914-2	100500836
hsa-mir-3914-2	100500920
hsa-mir-1261	100302228
	79165
	91050
	9949
hsa-mir-506	574511
	767604
hsa-mir-4270	100422868
	26834
hsa-mir-636	693221
	85390
hsa-mir-4442	100616477
hsa-mir-5196	100847070
hsa-mir-296	407022
hsa-mir-6742	102465444
hsa-mir-6789	102466736
hsa-mir-6855	102466750
	100887744
hsa-mir-3196	100423014
	677804
hsa-mir-2467	100616360
hsa-mir-6782	102465469
hsa-mir-4770	100616373
hsa-mir-6084	102464833
hsa-mir-587	693172
hsa-mir-4742	100616468
hsa-mir-548w	100422923
hsa-mir-6073	102464826
	6890
	339327
hsa-mir-210	406992
	100873777
hsa-mir-5695	100847016
hsa-mir-3688-1	100500881
hsa-mir-3688-1	100616303
hsa-mir-3688-2	100500881
hsa-mir-3688-2	100616303
	113451
	100033818
hsa-mir-378h	100616306
hsa-mir-4735	100616363
hsa-mir-6859-1	103504738
hsa-mir-6859-2	103504738
hsa-mir-6859-3	103504738
hsa-mir-6859-4	103504738
	727936
	677765
	26793
	440498
hsa-mir-6885	102465533
hsa-mir-6879	102466756
	133121
hsa-mir-4313	100423035
	100033430
hsa-mir-509-1	574514
hsa-mir-509-2	574514
	100033434
hsa-mir-4763	100616143
	100033443
	389898
	100616218
hsa-mir-205	406988
	57616
	100873857
	767583
	100506127
	5318
hsa-mir-6738	102465442
hsa-mir-1184-1	100302111
hsa-mir-1184-2	100302111
hsa-mir-1184-3	100302111
hsa-mir-515-1	574462
hsa-mir-515-1	574465
hsa-mir-515-2	574462
hsa-mir-515-2	574465
hsa-mir-346	442911
hsa-mir-548s	100422862
hsa-mir-4509-1	100616228
hsa-mir-4509-2	100616228
hsa-mir-4509-3	100616228
	100240728
hsa-mir-8053	102467004
hsa-mir-3656	100500840
	6029
hsa-mir-4793	100616112
