"mirtarbase","hits"
"mmu-miR-5129-5p","66859, 18559, 18559, 18559, 56233, 14531, 14123, 225594, 225594, 67180, 171211, 65115, 12526, 381605, 71452, 76577"
"mmu-miR-5130","319455, 14815, 629016, 15163, 217169"
"mmu-miR-5132-5p","16658"
"mmu-miR-5133","228355, 228355, 228355, 228355, 228355, 228355, 56314, 66950, 66950, 207352, 330812, 330812, 69104, 69104, 21855, 21855, 16151, 16151, 15042, 15042, 381077, 381077, 234663, 234663, 55982, 71950, 71950, 68477, 121021, 100504715, 320590, 11988, 272643, 15163, 14593, 75764, 11435, 65246, 218756, 70484, 68549, 668212, 230098, 228852, 12729, 67038"
"mmu-miR-5134-5p","78808, 76959, 170676, 54473, 20933, 52837, 233805, 241915"
"mmu-miR-5135","20349, 17082, 17082, 223658, 14387, 14387, 17064, 17064, 75729, 75729, 98766, 98766, 19261, 68098, 338354, 72667, 72667, 22688, 22688, 22688, 67911, 209032, 57434, 268741, 268741, 57246, 57246, 56362, 56362, 72776, 72776, 27050, 19727, 19727, 230801, 230801, 69721, 18100, 18100, 52150, 16362, 64436, 64436, 14699, 14699, 14562, 14562, 213573, 213573, 68857, 13423, 13423, 13389, 13389, 27784, 
27784, 12539, 69944, 69944, 66975, 69576, 69576, 103573, 103573, 68524, 68524, 276829, 211945, 20409, 20409, 237542, 237542, 320184, 320184, 66643, 66643, 15384, 15384, 14702, 14702, 78803, 78803, 12499, 57440, 67480, 67480, 105522, 105522, 66874, 66874, 114304, 114304, 72017, 240064, 233060, 545471, 73680, 320587, 70549, 21778, 20680, 56643, 108943, 57782, 209027, 57874, 213389, 66101, 223828, 
66905, 23988, 93884, 55982, 74090, 67968, 66164, 233231, 230125, 17193, 140481, 68852, 228003, 73338, 69564, 15975, 70359, 238377, 76743, 26431, 211922, 56455, 208144, 72108, 56094, 55936, 12572, 12235, 23827, 11799, 11842, 238276, 171168, 223970, 66356, 231668, 28105, 171180, 207227, 56516, 226525, 29808, 328949, 210126, 16475, 15381, 15502, 56410, 65964, 382019, 66983, 272347, 69035, 22158, 
52837, 66816, 319508, 72195, 72821, 224823, 224344, 19354, 70052, 243382, 69870, 20017, 58801, 246086, 76789, 27395, 240047, 240087, 192196, 435811, 54396, 319158, 14660, 228859, 68659, 14082, 72349, 26378, 269952, 207785, 70454, 71764, 53414, 52028, 11778, 56399, 74356, 22401, 74442, 114585, 22696, 244713, 22319, 22110, 71728, 272382, 625098, 329065, 18439, 269999, 227720, 57753, 109075, 226539, 
192986, 71791, 12633, 216516, 654812, 241688, 70620, 81004, 52892, 66223, 80909, 545276, 668212, 77877, 67727, 217365, 67903, 67842, 223881, 74201, 71807, 20352, 67151, 18260, 631323, 27215, 56314, 240832, 21422"
"mmu-miR-5136","24050"
"mmu-miR-532-3p","52076, 52076, 52076, 71520, 71520, 71520, 73158, 73158, 73158, 73158, 76895, 212198, 245638, 17161, 52150, 13051, 93674, 77032, 78286, 16716, 12234, 58996, 93876, 234329, 19245, 29818, 19271, 13690, 277854, 52477, 71147, 21367"
"mmu-miR-532-5p","213054, 83925, 208748, 208748, 208748, 208748, 18573, 18573, 18573, 18573, 18573, 14190, 13435, 72195, 72195, 13423, 12837, 234353, 102423, 98682, 215627, 17193, 93838, 72133, 102058, 545156, 269870, 67465, 107368, 67433, 14422, 72650, 223881, 17069, 237823, 70359, 193385"
"mmu-miR-539-3p","67966, 208967, 259051, 12370, 11434, 72128, 215627, 209760, 209760, 21682, 21419, 24063, 229782, 114713, 58235, 18768, 18162, 83814, 17877, 17777, 78908, 67367, 15220, 14066, 330409, 320438, 77128, 338354, 98732, 12572, 22339, 70827, 53625, 18708, 18708, 68026, 68026, 68026, 71777, 56367, 266632, 16192, 210973, 72230, 408067, 268741"
"mmu-miR-539-5p","17756, 76843, 76843, 76843, 22702, 78935, 16700, 232217, 15931, 15117, 71878, 13807, 171508, 66797, 12014, 50876, 20472, 20472, 98878, 14401, 75423, 67610, 17295, 14007, 12476, 319565, 72462, 78405, 66262, 238276, 73720, 66874, 12633, 227526"
"mmu-miR-540-3p","102436, 102436, 12444, 27375, 71398, 233271, 668039, 627914, 665211, 329575, 100039060, 20474"
"mmu-miR-540-5p","231583, 329165"
"mmu-miR-541-5p","109154, 17425, 69870, 211673, 13447, 67912, 73296, 22346, 333050, 52430, 26926, 29877, 68196, 17995, 67608, 210094, 20974, 22031, 12520, 227723, 51897, 320116, 434008, 170728, 50755, 23871, 71803, 399558, 12827, 241727, 17069, 74229, 214469, 105653, 93723, 268345, 192986, 16531, 22154, 192119, 18023, 12014, 50772, 67792, 268354, 55988, 237553, 320717, 20529, 17957, 23984, 66810, 73251, 68041, 
12125, 234549, 226519, 22026, 320554, 18293, 13435, 16504, 71409, 56516, 70974, 217370, 80985, 270190, 108705, 226180, 24015, 12156, 20249, 270120, 15165, 13830, 14402, 319924, 27399, 228136, 11492, 56013, 268890, 319262, 107568, 215008, 13046, 29864, 76366, 72584, 234023, 232087, 234593, 320080, 70834, 12805, 20604, 14391, 26466, 216551, 80913, 68904, 217069, 83797, 110911, 14766, 109168, 72902, 
330817, 102566, 56045, 74100, 54616, 66510, 67229, 67313, 12013, 68203, 14708, 68770, 239606, 107173, 67072, 19274, 320184, 208982, 52897, 170772, 50932, 12729, 13052, 234135, 56447, 78779, 107939, 59049, 104156, 226412, 13199, 16601, 56398, 21685, 18015, 14755, 70560, 12322, 74340, 22330, 69632, 78394, 330863, 20970, 75406, 218038, 68421, 17913, 18391, 19247, 381155, 381626, 68209, 18472, 
225362, 75409, 19266, 12861, 18114, 242443, 12290, 320560, 56876, 242721, 29819, 320429, 320265, 321003, 94044, 11666, 17758, 219170, 269437, 11479, 12419, 59033, 620592, 76577, 21812, 75580, 241638, 54161, 76742, 53330, 16558, 14007, 225372, 75956, 14479, 226562, 320706, 57317, 232811, 68795, 229521, 12449, 68606, 105722, 212090, 106393, 54197, 380629, 72238, 11352, 244058, 109676, 17999, 98660, 
216850, 27373, 233977, 12631, 77045, 235682, 20250, 20352, 19876, 170791, 65254, 74309, 67958, 227622, 18074, 74081, 13033, 11674, 14299, 236899, 18021, 11899, 13048, 232341, 16536, 11426, 238988, 231051, 16011, 213054, 11820, 56736, 64051, 228787, 399568, 21872, 66425, 13642, 20355, 217154, 18952, 81004, 100503535, 328365, 15270, 78339, 16197, 229715, 230863, 102595, 27494, 17909, 242687, 277414, 
22678, 22360, 53321, 21888, 57912, 233103, 233103, 110876, 108654, 80750, 330401, 234353, 75302, 71306, 80976, 56737, 93691, 14677, 21366, 213391, 70797, 231207, 11932, 68659, 70611, 22411, 70387, 70387, 70645, 26450, 432838, 13640, 54399, 240063, 319586, 72650"
"mmu-miR-542-3p","12479, 12479, 217203, 233405, 233405, 13004, 13004, 14696, 20511, 227541, 18703, 216134, 71740, 11906, 320024, 233799, 77733, 71801, 76850, 69504, 11920"
"mmu-miR-542-5p","244448, 26946"
"mmu-miR-543-3p","238690, 17141, 72465, 64051, 76376, 20474, 72555, 71720, 13640, 53872, 11982, 237615, 269774, 380608, 19364, 18792, 18552, 211949, 666938, 18159, 72515, 114893, 18616, 80892, 26356, 20586, 20254"
"mmu-miR-544-3p","53860, 53860, 23836, 18754, 74176, 68183, 21405, 12663, 12010, 18218, 240514, 212547, 233805"
"mmu-miR-544-5p","16179, 319481, 319481, 73656, 70574, 94332, 94332, 68281, 76376, 57265, 236511, 67201, 67201, 243382, 243382, 107182, 11736, 11736, 229474, 52563, 14897, 170484, 22130, 217030, 16651, 20220, 19208, 66164, 329504, 12846, 211151, 12633, 237911, 223970, 72543, 319277, 78523, 72338, 11603"
"mmu-miR-546","319317, 67390, 14667, 67228, 67228, 19720, 19720, 22017, 22017, 234076, 114304, 114304, 16151, 16151, 15042, 15042, 237107, 237107, 13423, 69576, 29808, 29808, 78803, 319955, 319955, 217303, 217303, 20588, 80913, 16956, 14562, 14562, 69709, 17281, 242747, 240064, 209032, 319953, 264134, 21933, 320587, 66816, 67902, 68549, 20352, 207352, 66229, 108943, 223828, 18779, 18641, 55982, 57753, 69721, 
50877, 13004, 240087, 17193, 114654, 268481, 68874, 209737, 16443, 77605, 330503, 14593, 13828, 93838, 72108, 218850, 74256, 99311, 227526, 232946, 11799, 14422, 11815, 56444, 223970, 630836, 235132, 28105, 230657, 18600, 69104, 13589, 237436, 102058, 74559, 98417, 240514, 56410, 320706, 67509, 66983, 22173, 22035, 171286, 94279, 223332, 20017, 71950, 228357, 435811, 16475, 11605, 67391, 329679, 
13368, 11435, 70454, 17064, 65246, 170740, 70484, 224344, 19326, 230801, 665389, 76743, 56316, 213550, 230073, 192986, 67467, 57776, 81004, 170755, 66223, 68304, 13690, 94218, 237859, 70620, 433365, 217705, 277854, 22401, 239099, 101095, 108159, 94281, 74734, 237823, 27275, 64660, 109245, 73225, 407800, 19025, 664799, 23827, 66950"
"mmu-miR-547-3p","22702, 213056, 213056, 20512, 18029, 320802, 17152, 320184, 217705, 233103, 22401, 15407, 241075, 242705"
"mmu-miR-551b-3p","19395"
"mmu-miR-5617-5p","223970"
"mmu-miR-5626-3p","73181"
"mmu-miR-5627-3p","72585"
"mmu-miR-5627-5p","21899"
"mmu-miR-568","22648, 98303, 66935, 218100, 243931, 80890, 20362, 19211, 241915, 68564, 333605, 13829, 242418, 74002, 74002, 68493, 20496, 26450, 18505, 75785, 73473, 27049, 75302, 75302, 12010, 140810, 76890, 17921"
"mmu-miR-574-3p","73608, 73608, 73608, 73608, 20494, 20494, 20494, 269037, 269037, 381085, 50766"
"mmu-miR-574-5p","53623, 244958, 244958, 244958, 244958, 244958, 68655, 117589, 117589, 72723, 99899, 20913, 24014, 434396, 20664, 212632, 209584, 209584, 215654, 69035, 71755, 71755, 72238, 19046, 266692, 70574, 320492, 667742, 13610, 98766, 13030, 17161, 240038, 338364, 21331, 238564, 70564"
"mmu-miR-582-3p","208665, 70291, 228061, 77128, 22776, 227929, 320560, 320560, 19364, 320938, 241556, 14751, 246746"
"mmu-miR-582-5p","223918, 223918, 223918, 18174, 81535, 19878, 18089, 242620, 242620, 108686, 108686, 17193, 65246, 58172, 80797, 67886, 433693, 27028, 27028, 27028, 27028, 319939, 319939, 268345, 77683, 68675, 11990, 21942, 52028, 101994, 209027"
"mmu-miR-590-3p","18028, 320587, 234724, 66268, 66268, 18010, 18010, 17153, 224224, 14957, 237221, 321006, 331401, 76742, 70097, 70097, 245670, 18718, 218461, 18511, 18511, 17132, 545975, 140488, 319636, 226151, 14066, 67456, 67456, 328572, 224794, 224794, 224794, 13640, 78752, 12892, 76898, 11732, 74855, 66975, 24128, 13206, 234865, 234865, 234865, 192231, 208292, 16502, 16502, 107823, 72789, 22138, 69852, 
56274, 228836, 330812, 319200, 110616, 241134, 170737, 224893, 235587, 76626, 22359, 67480, 22631, 72193, 93961, 238317, 12765, 94227"
"mmu-miR-590-5p","52150, 26401, 20430, 68477, 21961, 66771, 242705, 208366, 64113, 100233175"
"mmu-miR-592-5p","24135, 266815, 225594, 11605, 252837, 252837, 22754, 22754, 76376, 108097, 232314, 52014, 18162, 66296, 218476, 242481, 242481, 14302, 20238, 22255, 192216, 226041, 140481, 68468, 53623, 263764, 104382, 99334, 210573, 107513, 217593, 17936, 26390, 80290, 80290, 109154, 236366, 18191, 244049, 64095, 75729, 54710, 74132, 69562, 18189, 22202, 98258, 278304"
"mmu-miR-598-3p","18935"
"mmu-miR-599","140481, 140481, 238328, 18162, 72141, 99899, 99899, 24136, 24136, 242608, 242608, 72195, 68468, 245050, 245050, 13841, 12837, 18787, 22202, 72999, 72108, 278304, 320165"
"mmu-miR-615-3p","14284, 98258, 22640"
"mmu-miR-615-5p","230027, 230027, 17702, 15404, 17196, 83557, 12578, 16002"
"mmu-miR-6344","70024"
"mmu-miR-6356","75763"
"mmu-miR-6365","11603"
"mmu-miR-6380","223970, 233781"
"mmu-miR-6393","109042"
"mmu-miR-6407","271887"
"mmu-miR-6418-3p","54367"
"mmu-miR-6420","268480"
"mmu-miR-6516-3p","227120"
"mmu-miR-652-3p","209027, 76809"
"mmu-miR-653-5p","11564, 70291, 22754, 22754, 20666, 227929, 217303, 16560, 16560, 71436, 70503, 19401"
"mmu-miR-654-3p","217351, 12767, 216987, 66641, 66641, 66641, 56461, 56461, 12125, 14586, 14586, 14586, 226844, 20501, 233490, 14369, 244745, 212442, 140765"
"mmu-miR-654-5p","94244, 18029, 320184, 98582, 245650"
"mmu-miR-664-3p","28078, 74318, 13075, 67467, 319236, 320558, 20496, 228966, 18293, 22025, 380629, 226610, 239170, 239170, 239170, 239170, 239170, 217232, 94246, 66859, 67897, 19736, 56298, 56298, 11938, 211488, 11828, 11828, 56367, 22720, 216188, 56533, 214951, 72201, 17199, 319481, 171531, 75304, 13797"
"mmu-miR-665-3p","117167, 20349, 223658, 223658, 69072, 69072, 98766, 98766, 80985, 80985, 80985, 80985, 80985, 80985, 624866, 13527, 208869, 338354, 57434, 57434, 272027, 268741, 268741, 55994, 55994, 22599, 22599, 170756, 19727, 19727, 69870, 69870, 69870, 110385, 110385, 18559, 18559, 18559, 66394, 69721, 69721, 69721, 18100, 18100, 66223, 230125, 230125, 230125, 16591, 54396, 64436, 64436, 14241, 14082, 
13423, 13423, 208144, 19025, 56094, 20308, 23827, 23827, 11877, 11877, 194268, 194268, 76916, 66975, 69576, 69576, 241322, 331524, 77593, 93765, 93765, 20844, 276829, 270066, 270066, 108943, 108943, 211945, 211945, 23988, 23988, 20409, 100042480, 76789, 76789, 239719, 320184, 320184, 16798, 16798, 15384, 15384, 56809, 56809, 78803, 78803, 13807, 13807, 98303, 67480, 67433, 67433, 71085, 103266, 
103266, 52028, 52028, 212448, 212448, 52837, 52837, 72195, 19355, 19355, 224703, 224703, 56455, 70472, 20744, 20744, 20352, 216134, 216134, 98415, 29808, 29808, 54325, 72349, 72349, 218850, 218850, 68089, 66983, 18845, 21408, 328274, 545471, 244713, 56314, 73680, 71924, 219022, 19720, 66816, 21778, 21422, 21356, 30791, 26457, 56643, 20220, 224823, 72462, 57782, 223332, 209027, 66101, 140484, 
116939, 66905, 230801, 237823, 55982, 237542, 78405, 17975, 13004, 27397, 233231, 140481, 68852, 66643, 68304, 228003, 69564, 69707, 66262, 15980, 15975, 70359, 237107, 11605, 26431, 72077, 14464, 213573, 407800, 72108, 27784, 99151, 227526, 208908, 230866, 232946, 66821, 11832, 238276, 70292, 171168, 68026, 66356, 69035, 103573, 28105, 108800, 94279, 52187, 328949, 210126, 16475, 229504, 74182, 
319955, 73720, 57354, 12396, 72230, 72667, 22154, 264134, 21930, 76650, 320541, 320213, 52202, 19354, 19255, 18477, 58801, 192196, 319158, 14562, 14387, 68250, 26378, 192986, 53414, 56399, 329165, 223970, 216792, 67842, 74442, 114585, 67246, 408067, 22241, 332359, 245695, 224617, 242748, 225845, 227720, 52150, 15563, 73225, 109075, 226539, 269952, 27215, 240832, 20652, 20528, 20474, 52892, 57385, 
15381, 14702, 235533, 80909, 58521, 22319, 67727, 235293, 320435, 72129, 381695, 22401, 74201, 278304, 319504, 66419, 668212"
"mmu-miR-666-3p","76867, 26950, 56717, 104099, 18600, 18600, 68089, 269702, 114713, 216049, 50877, 66307"
"mmu-miR-666-5p","24136"
"mmu-miR-667-3p","80750, 80750, 80750, 80750, 80750, 244329, 244329, 228033, 68089, 68801, 94090, 266645, 226517, 214240, 72325, 269275, 17281, 66104, 594844, 72946, 140499, 245695, 56078, 112406, 74915, 16443, 665622, 665596, 12846"
"mmu-miR-668-3p","20656, 27226, 27226, 21408, 99899, 99899, 266645, 13841, 52377, 77579, 545279, 234865, 17975, 76007, 76594"
"mmu-miR-669a-3-3p","20423, 77803, 66396, 72145, 217692, 229663, 93673, 16423, 75541, 29864, 16653, 105171, 12953, 240038, 22696, 665389, 67028"
"mmu-miR-669a-3p","20423, 77803, 66396, 72145, 217692, 229663, 93673, 16423, 75541, 29864, 16653, 105171, 12953, 240038, 22696, 665389, 67028"
"mmu-miR-669a-5p","74147, 20530, 107182, 319476, 99334, 99334, 22439, 22439, 20541, 333193, 26946, 14897, 12526"
"mmu-miR-669b-3p","229541"
"mmu-miR-669b-5p","11846, 19700, 73656, 23894, 214763, 68597, 72465, 72515, 22137, 20476, 380702, 380702, 242819, 70432, 75137, 19889, 19889, 108097, 26932, 18710, 211329, 17777, 17768, 17385, 74549, 16518, 67204, 13640, 53817, 57354, 12561, 12558, 239368, 239368, 11941, 117589, 56707, 24128, 23832, 20377, 20377, 59052, 216154, 216154, 70355, 14680, 76850, 16800, 66552, 58172, 330812, 19726, 235442, 19270, 
110417, 52065, 384814, 212943, 54004, 74201, 12226, 11352, 70591, 22255, 226041, 104382, 99334, 107513, 23969, 75729, 75292, 218440, 215690"
"mmu-miR-669c-3p","257633, 30947, 246747, 11603, 621080, 238276, 107747, 211064, 74125, 545260, 11908, 11910, 66795, 11920, 23821, 72308, 109042, 241116, 11441, 77590, 243653, 224796, 69700, 12916, 13010, 75763, 229541, 13684, 13800, 66753, 70638, 109050, 54713, 234686, 94244, 14238, 93739, 14613, 620695, 102631744, 56637, 209176, 93842, 217837, 16500, 225030, 16515, 71778, 241568, 244329, 74762, 56771, 76890, 
17534, 14489, 17921, 78286, 66377, 73181, 226304, 18213, 213484, 71805, 241134, 258708, 258463, 258424, 26430, 18514, 18534, 18573, 227120, 263406, 76509, 52830, 18993, 66921, 208748, 26441, 114714, 268480, 226525, 271887, 76566, 223970, 59044, 67239, 233532, 74648, 69276, 20700, 75345, 74087, 11988, 110891, 17126, 234847, 94214, 218543, 67222, 20454, 26938, 217030, 21406, 74088, 21899, 210573, 
217951, 338369, 217069, 28105, 80985, 67525, 328162, 22068, 320011, 66435, 93840, 67776, 226178, 57750, 226757, 381246, 233781, 235320, 22682, 54367, 100503355, 211978, 71643"
"mmu-miR-669c-5p","52323, 52323, 271786, 239759, 99334, 14360, 68795, 68659, 14680, 80860, 320311"
"mmu-miR-669d-5p","17210, 23796, 226591, 244416, 244416, 244416, 244416, 78286, 13207, 67252, 230837, 98878, 20817, 13807, 74201, 78619, 18094, 23970, 64144, 72821, 67383, 20400, 74748, 75302, 71865, 22202, 665998"
"mmu-miR-669e-3p","234686, 227120, 67239, 22682"
"mmu-miR-669e-5p","16880, 319481, 319481, 240047, 240047, 98766, 98766, 76789, 57265, 76367, 55994, 55994, 22599, 72129, 72129, 67096, 23827, 76916, 76916, 239719, 67433, 67433, 57776, 20017, 235132, 235293, 243382, 56738, 56738, 243312, 64144, 73680, 326623, 224344, 68852, 68304, 12267, 11832, 69576, 108800, 320541, 74442, 73720, 83382, 320213, 19727, 216134, 224617, 230751, 67219, 52150, 216820, 14702, 140499, 
320435, 240038, 68524, 18475, 105372, 14583, 13807, 13617"
"mmu-miR-669f-3p","110876, 620419, 620419, 620419, 619310, 67911, 22300, 57775, 243085, 73681, 208967, 67590, 20669, 242126, 54354, 19358, 18725, 18722, 259051, 258573, 231699, 84004, 71793, 16172, 16656, 14957, 207798, 68338, 14151, 71804, 71804, 71804, 74147, 226139, 70454, 76138, 223922, 11434, 76184, 76184, 76184, 76184, 76184, 319997, 338363, 72128, 68721, 269023, 329003, 329003, 329003, 329003, 216049, 
22724, 241322, 225049, 269831, 319236, 22045, 72745, 209760, 209760, 105734, 21682, 21419, 236920, 24063, 76742, 20541, 229782, 18174, 18174, 18174, 20362, 245945, 245945, 71740, 19243, 18933, 18750, 243382, 140484, 56711, 56711, 18768, 56469, 70974, 76303, 68564, 319211, 18035, 83814, 269198, 269198, 17933, 17877, 70122, 17257, 17132, 244421, 244421, 244421, 380664, 624866, 15902, 381314, 229279, 
15247, 94253, 109815, 56637, 382034, 14784, 14696, 14696, 237213, 67367, 67367, 67367, 14395, 14367, 14365, 15220, 68655, 101358, 101358, 101358, 101358, 235461, 212943, 625286, 625286, 22350, 13829, 13799, 13665, 13497, 102442, 195208, 58861, 77771, 71355, 12801, 12212, 330409, 78334, 207777, 73230, 76960, 54670, 68724, 218639, 94246, 213498, 72993, 72993, 72993, 320438, 11502, 66787, 74485, 
67708, 382019, 408067, 72805, 72805, 216119, 192200, 234129, 224617, 20846, 19279, 19272, 18600, 18600, 241159, 210719, 432628, 17193, 72656, 103140, 240479, 434197, 241944, 20311, 12572, 57781, 66396, 237754, 237754, 237754, 432442, 100233175, 621080, 320604, 319266, 100515, 240255, 77864, 30930, 22290, 75089, 70827, 77220, 259302, 19878, 226525, 114713, 19377, 19364, 227800, 18753, 105787, 70673, 
56305, 18491, 18181, 17974, 320024, 17764, 16950, 56055, 64450, 328232, 50758, 320557, 216984, 216984, 103967, 229776, 69743, 12296, 233812, 53625, 211488, 66202, 217517, 18019, 11906, 11906, 320538, 18708, 18708, 239170, 239170, 239170, 17087, 29808, 29808, 54004, 54004, 54004, 18751, 18751, 18751, 246727, 73284, 73284, 73284, 18130, 16205, 56367, 16192, 101401, 192196, 213402, 22154, 70291, 
81879, 75426, 21337, 66632, 109242, 229541"
"mmu-miR-669f-5p","74147, 20530, 107182, 319476, 99334, 99334, 22439, 22439, 20541, 333193, 26946, 14897, 12526"
"mmu-miR-669g","12663, 239368, 18488, 18488, 16518, 11727, 18749, 14007, 17156, 12951"
"mmu-miR-669h-3p","224617, 76184, 76184, 76184, 76184, 76184, 22439, 22421, 73132, 73132, 229675, 225010, 68655, 58861, 27373, 27373, 27373, 69131, 69131, 69131, 72723, 22704, 320452, 15511, 432870, 432870, 66396, 320604, 259302, 100042480, 100042480, 100042480, 381695, 73473, 192657, 103967, 64380, 64380, 64380, 213988, 74132, 27218, 67433, 21429, 22779, 71146"
"mmu-miR-669h-5p","215928, 20868, 20868, 20868, 100929, 229706, 229706, 56809, 56809, 56809, 242523, 434156, 19245"
